Animal ID,Name_in,DateTime_in,MonthYear_in,Found Location,Intake Type,Intake Condition,Animal Type_in,Sex upon Intake,Age upon Intake,Breed_in,Color_in,Name_out,DateTime_out,MonthYear_out,Date of Birth,Outcome Type,Outcome Subtype,Animal Type_out,Sex upon Outcome,Age upon Outcome,Breed_out,Color_out,shelter_time
A808842,Bun B,2019-11-14 15:05:00,11/14/2019 03:05:00 PM,Travis (TX),Owner Surrender,Normal,Other,Neutered Male,6 years,Lop-Mini,Gray/White,Bun B,2019-11-20 17:07:00,11/20/2019 05:07:00 PM,11/14/2013,Adoption,,Other,Neutered Male,6 years,Lop-Mini,Gray/White,6 days 02:02:00
A805495,,2019-09-27 17:13:00,09/27/2019 05:13:00 PM,7406 Cyrstalbrook Drive in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Guinea Pig,Gray/White,,2019-10-01 17:26:00,10/01/2019 05:26:00 PM,09/27/2018,Adoption,,Other,Intact Male,1 year,Guinea Pig,Gray/White,4 days 00:13:00
A729336,Bunn Bunn,2016-06-16 13:55:00,06/16/2016 01:55:00 PM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,3 years,Rabbit Sh Mix,Brown Brindle,Bunn Bunn,2016-06-17 15:31:00,06/17/2016 03:31:00 PM,06/16/2013,Adoption,,Other,Spayed Female,3 years,Rabbit Sh Mix,Brown Brindle,1 days 01:36:00
A765669,Truffles,2018-01-24 13:43:00,01/24/2018 01:43:00 PM,Convict Hill Road & Escarpment Boulevard in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Cinnamon Mix,Brown,Truffles,2018-03-06 17:45:00,03/06/2018 05:45:00 PM,01/24/2017,Adoption,,Other,Spayed Female,1 year,Cinnamon Mix,Brown,41 days 04:02:00
A806497,*Moo,2019-10-11 17:03:00,10/11/2019 05:03:00 PM,4509 St Elmo in Austin (TX),Stray,Normal,Other,Intact Female,4 months,Polish,White/White,*Moo,2019-12-17 17:59:00,12/17/2019 05:59:00 PM,06/02/2019,Adoption,,Other,Spayed Female,6 months,Polish,White/White,67 days 00:56:00
A793047,Arrow,2019-04-18 16:16:00,04/18/2019 04:16:00 PM,Pflugerville (TX),Owner Surrender,Normal,Other,Intact Male,4 months,New Zealand Wht Mix,White,Arrow,2019-07-07 11:51:00,07/07/2019 11:51:00 AM,11/18/2018,Adoption,,Other,Neutered Male,7 months,New Zealand Wht Mix,White,79 days 19:35:00
A743894,*Piper,2017-02-19 01:42:00,02/19/2017 01:42:00 AM,Peach Grove Rd in Austin (TX),Stray,Normal,Other,Intact Female,2 months,Rabbit Sh Mix,White/Gray,*Piper,2017-04-30 14:31:00,04/30/2017 02:31:00 PM,12/19/2016,Adoption,,Other,Spayed Female,4 months,Rabbit Sh Mix,White/Gray,70 days 12:49:00
A758691,Benji,2017-09-20 12:55:00,09/20/2017 12:55:00 PM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,6 months,Rabbit Sh,White/Gray,Benji,2017-09-23 16:06:00,09/23/2017 04:06:00 PM,03/20/2017,Adoption,,Other,Neutered Male,6 months,Rabbit Sh,White/Gray,3 days 03:11:00
A813767,Jack,2020-02-18 13:19:00,02/18/2020 01:19:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Californian,White/Chocolate,Jack,2020-03-05 16:04:00,03/05/2020 04:04:00 PM,02/18/2019,Adoption,,Other,Intact Male,1 year,Californian,White/Chocolate,16 days 02:45:00
A806379,Suekey,2020-01-15 14:02:00,01/15/2020 02:02:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Other,Intact Female,2 years,Guinea Pig,Tricolor,Suekey,2019-10-13 15:54:00,10/13/2019 03:54:00 PM,10/09/2017,Adoption,,Other,Intact Female,2 years,Guinea Pig,Tricolor,-94 days +01:52:00
A806379,Suekey,2019-10-09 17:26:00,10/09/2019 05:26:00 PM,3601 Willow Springs in Austin (TX),Owner Surrender,Normal,Other,Intact Female,2 years,Guinea Pig,Tricolor,Suekey,2019-10-13 15:54:00,10/13/2019 03:54:00 PM,10/09/2017,Adoption,,Other,Intact Female,2 years,Guinea Pig,Tricolor,3 days 22:28:00
A734255,,2016-09-03 12:04:00,09/03/2016 12:04:00 PM,2815 Hwy 71 in Austin (TX),Public Assist,Normal,Other,Intact Female,3 months,Rabbit Sh Mix,White/Black,,2016-09-13 12:40:00,09/13/2016 12:40:00 PM,06/03/2016,Adoption,,Other,Intact Female,3 months,Rabbit Sh Mix,White/Black,10 days 00:36:00
A794529,,2019-05-09 13:50:00,05/09/2019 01:50:00 PM,7929 Gault in Austin (TX),Stray,Normal,Other,Spayed Female,4 months,Ferret,White/Brown,,2019-05-21 16:50:00,05/21/2019 04:50:00 PM,12/09/2018,Adoption,,Other,Spayed Female,5 months,Ferret,White/Brown,12 days 03:00:00
A723392,Shiner,2016-03-31 12:59:00,03/31/2016 12:59:00 PM,1420 E Anderson Ln in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh Mix,White/Black,Shiner,2016-04-08 21:49:00,04/08/2016 09:49:00 PM,03/31/2015,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,White/Black,8 days 08:50:00
A820294,Sweetie,2020-07-16 12:35:00,07/16/2020 12:35:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Guinea Pig,Calico,Sweetie,2020-07-31 12:27:00,07/31/2020 12:27:00 PM,01/16/2019,Adoption,,Other,Intact Female,1 year,Guinea Pig,Calico,14 days 23:52:00
A750396,*Ember,2017-05-26 16:26:00,05/26/2017 04:26:00 PM,12010 Wycliff Ln in Austin (TX),Stray,Normal,Other,Spayed Female,2 years,Rabbit Sh Mix,White,*Ember,2017-06-29 15:49:00,06/29/2017 03:49:00 PM,05/26/2015,Adoption,,Other,Spayed Female,2 years,Rabbit Sh Mix,White,33 days 23:23:00
A808475,*Remy,2019-11-09 14:10:00,11/09/2019 02:10:00 PM,1307 Tuffit Lane in Austin (TX),Stray,Normal,Other,Unknown,1 year,New Zealand Wht,White,*Remy,2019-12-21 18:19:00,12/21/2019 06:19:00 PM,11/09/2018,Adoption,,Other,Unknown,1 year,New Zealand Wht,White,42 days 04:09:00
A809451,Olive,2019-11-24 16:33:00,11/24/2019 04:33:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,3 months,Hamster,Black/White,Olive,2019-11-24 19:24:00,11/24/2019 07:24:00 PM,08/24/2019,Adoption,,Other,Intact Female,3 months,Hamster,Black/White,0 days 02:51:00
A721552,Carrots,2016-02-29 12:21:00,02/29/2016 12:21:00 PM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,1 year,Checkered Giant Mix,Black,Carrots,2016-03-10 12:27:00,03/10/2016 12:27:00 PM,03/01/2015,Adoption,,Other,Spayed Female,1 year,Checkered Giant Mix,Black,10 days 00:06:00
A716653,,2015-11-22 16:26:00,11/22/2015 04:26:00 PM,3000 Rexford Dr in Austin (TX),Stray,Normal,Other,Unknown,3 months,Rabbit Sh Mix,White/Black,,2015-12-04 10:48:00,12/04/2015 10:48:00 AM,08/22/2015,Adoption,Foster,Other,Unknown,3 months,Rabbit Sh Mix,White/Black,11 days 18:22:00
A728318,*Jumper,2016-06-02 12:10:00,06/02/2016 12:10:00 PM,7100 Bluff Springs in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh Mix,Sable,*Jumper,2016-06-17 15:32:00,06/17/2016 03:32:00 PM,06/02/2015,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,Sable,15 days 03:22:00
A762782,*Bun Jovi,2017-11-27 12:10:00,11/27/2017 12:10:00 PM,2200 Palmera in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Californian,White,*Bun Jovi,2017-12-20 17:22:00,12/20/2017 05:22:00 PM,11/27/2016,Adoption,,Other,Neutered Male,1 year,Californian,White,23 days 05:12:00
A784729,*Klaus,2018-11-19 14:46:00,11/19/2018 02:46:00 PM,4608 Knottingwood Court in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Californian Mix,White/Black,*Klaus,2018-12-08 17:57:00,12/08/2018 05:57:00 PM,11/19/2017,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Black,19 days 03:11:00
A812087,Basil,2020-01-15 15:43:00,01/15/2020 03:43:00 PM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,6 years,Rabbit Sh,Gray/White,Basil,2020-02-10 18:29:00,02/10/2020 06:29:00 PM,01/15/2014,Adoption,,Other,Neutered Male,6 years,Rabbit Sh,Gray/White,26 days 02:46:00
A784233,Winslow,2018-11-13 12:02:00,11/13/2018 12:02:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Guinea Pig,Tricolor,Winslow,2018-11-14 19:56:00,11/14/2018 07:56:00 PM,11/13/2017,Adoption,,Other,Intact Male,1 year,Guinea Pig,Tricolor,1 days 07:54:00
A750378,*Anise,2017-05-26 14:52:00,05/26/2017 02:52:00 PM,"11411 Research Blvd, 1116 in Austin (TX)",Public Assist,Normal,Other,Spayed Female,2 years,Lionhead Mix,Gray/Black,*Anise,2017-06-29 11:58:00,06/29/2017 11:58:00 AM,05/26/2015,Adoption,,Other,Spayed Female,2 years,Lionhead Mix,Gray/Black,33 days 21:06:00
A751154,Barney,2017-06-04 15:47:00,06/04/2017 03:47:00 PM,6506 High Point Cove in Austin (TX),Stray,Normal,Other,Intact Male,2 weeks,Havana Mix,Black,Barney,2017-09-17 15:45:00,09/17/2017 03:45:00 PM,05/20/2017,Adoption,,Other,Intact Male,3 months,Havana Mix,Black,104 days 23:58:00
A795394,*Siouxsie,2019-05-20 11:37:00,05/20/2019 11:37:00 AM,12907 Armstrong Ave in Manor (TX),Stray,Normal,Other,Intact Female,2 years,Lionhead,Gray,*Siouxsie,2019-06-07 18:58:00,06/07/2019 06:58:00 PM,05/20/2017,Adoption,,Other,Spayed Female,2 years,Lionhead,Gray,18 days 07:21:00
A763086,Chapita,2017-12-02 16:26:00,12/02/2017 04:26:00 PM,Austin (TX),Stray,Normal,Other,Intact Male,2 years,American,White,Chapita,2018-02-10 18:55:00,02/10/2018 06:55:00 PM,12/02/2015,Adoption,,Other,Neutered Male,2 years,American,White,70 days 02:29:00
A791330,Vlad,2019-03-24 14:28:00,03/24/2019 02:28:00 PM,11201 Selma Drive in Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,American Mix,Black,Vlad,2019-04-11 12:46:00,04/11/2019 12:46:00 PM,07/24/2017,Adoption,,Other,Spayed Female,1 year,American Mix,Black,17 days 22:18:00
A800956,*Biff,2019-07-29 12:56:00,07/29/2019 12:56:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 months,Guinea Pig,Black/Orange,*Biff,2019-08-13 18:52:00,08/13/2019 06:52:00 PM,04/29/2019,Adoption,,Other,Intact Male,3 months,Guinea Pig,Black/Orange,15 days 05:56:00
A751801,*Houdini,2017-06-13 11:40:00,06/13/2017 11:40:00 AM,12612  Limerick Ave in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh Mix,White,*Houdini,2017-08-12 16:00:00,08/12/2017 04:00:00 PM,06/13/2016,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,White,60 days 04:20:00
A792921,,2019-04-17 11:45:00,04/17/2019 11:45:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,6 months,Ferret Mix,Tricolor,,2019-04-19 12:10:00,04/19/2019 12:10:00 PM,09/17/2018,Adoption,,Other,Intact Female,7 months,Ferret Mix,Tricolor,2 days 00:25:00
A736957,*Nugget,2016-10-20 10:12:00,10/20/2016 10:12:00 AM,8501 Cameron Rd in Austin (TX),Stray,Normal,Other,Intact Male,3 months,English Spot Mix,White/Tan,*Nugget,2016-11-23 11:33:00,11/23/2016 11:33:00 AM,06/25/2016,Adoption,,Other,Intact Male,4 months,English Spot Mix,White/Tan,34 days 01:21:00
A734252,,2016-09-03 12:04:00,09/03/2016 12:04:00 PM,2815 Hwy 71 in Austin (TX),Public Assist,Normal,Other,Intact Female,8 months,Rabbit Sh Mix,White/Blue,,2016-09-18 10:43:00,09/18/2016 10:43:00 AM,01/03/2016,Adoption,,Other,Intact Female,8 months,Rabbit Sh Mix,White/Blue,14 days 22:39:00
A795607,Kisses,2019-05-22 13:59:00,05/22/2019 01:59:00 PM,Austin (TX),Owner Surrender,Injured,Other,Neutered Male,1 year,Rabbit Sh,Brown/White,Kisses,2019-06-02 18:55:00,06/02/2019 06:55:00 PM,05/22/2018,Adoption,,Other,Neutered Male,1 year,Rabbit Sh,Brown/White,11 days 04:56:00
A820297,Cookie,2020-07-16 12:35:00,07/16/2020 12:35:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,7 months,Guinea Pig,Calico,Cookie,2020-07-31 19:22:00,07/31/2020 07:22:00 PM,12/16/2019,Adoption,,Other,Intact Female,7 months,Guinea Pig,Calico,15 days 06:47:00
A731724,*Shadow,2016-07-26 15:14:00,07/26/2016 03:14:00 PM,4601 Best Way in Austin (TX),Stray,Normal,Other,Intact Male,5 months,Rabbit Sh Mix,Black,*Shadow,2016-08-07 15:47:00,08/07/2016 03:47:00 PM,01/26/2016,Adoption,,Other,Intact Male,6 months,Rabbit Sh Mix,Black,12 days 00:33:00
A753290,Meow,2017-07-04 13:18:00,07/04/2017 01:18:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,7 years,Ferret,Black/Gray,Meow,2017-07-07 14:45:00,07/07/2017 02:45:00 PM,07/04/2010,Adoption,,Other,Intact Female,7 years,Ferret,Black/Gray,3 days 01:27:00
A783512,*Johnny,2018-10-31 20:52:00,10/31/2018 08:52:00 PM,Bramhill in Austin (TX),Stray,Normal,Other,Intact Male,6 months,Lop-Mini/Lop-Holland,Black,*Johnny,2018-11-25 13:39:00,11/25/2018 01:39:00 PM,04/08/2018,Adoption,,Other,Neutered Male,7 months,Lop-Mini/Lop-Holland,Black,24 days 16:47:00
A744409,Pixel,2017-02-28 13:34:00,02/28/2017 01:34:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,3 years,Rabbit Sh Mix,White,Pixel,2017-03-08 13:46:00,03/08/2017 01:46:00 PM,02/28/2014,Adoption,,Other,Spayed Female,3 years,Rabbit Sh Mix,White,8 days 00:12:00
A797987,*Cocoa,2019-06-19 18:58:00,06/19/2019 06:58:00 PM,1500 Royal Crest Drive in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rabbit Sh,Black,*Cocoa,2019-07-20 12:14:00,07/20/2019 12:14:00 PM,06/19/2018,Adoption,,Other,Spayed Female,1 year,Rabbit Sh,Black,30 days 17:16:00
A789431,,2019-02-21 14:42:00,02/21/2019 02:42:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,4 weeks,Mouse Mix,Brown,,2019-02-22 16:07:00,02/22/2019 04:07:00 PM,01/21/2019,Adoption,,Other,Unknown,4 weeks,Mouse Mix,Brown,1 days 01:25:00
A812624,,2020-01-25 16:22:00,01/25/2020 04:22:00 PM,13605 Sea Biscut Drive in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Rabbit Sh,White/Brown,,2020-01-31 12:49:00,01/31/2020 12:49:00 PM,01/25/2018,Adoption,,Other,Intact Male,2 years,Rabbit Sh,White/Brown,5 days 20:27:00
A789428,,2019-02-21 14:42:00,02/21/2019 02:42:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,4 weeks,Mouse Mix,Chocolate,,2019-02-22 16:07:00,02/22/2019 04:07:00 PM,01/21/2019,Adoption,,Other,Unknown,4 weeks,Mouse Mix,Chocolate,1 days 01:25:00
A690316,*Cappucino,2014-10-18 11:59:00,10/18/2014 11:59:00 AM,Pond Springs Rd in Travis (TX),Stray,Normal,Other,Spayed Female,6 months,Ferret Mix,Chocolate Point/Cream,*Cappucino,2014-10-22 18:34:00,10/22/2014 06:34:00 PM,04/18/2014,Adoption,,Other,Spayed Female,6 months,Ferret Mix,Chocolate Point/Cream,4 days 06:35:00
A761154,Sparkles,2017-10-30 13:01:00,10/30/2017 01:01:00 PM,8033 Gessner in Austin (TX),Stray,Normal,Other,Intact Female,6 months,Rabbit Sh Mix,Brown,Sparkles,2017-11-17 16:05:00,11/17/2017 04:05:00 PM,04/30/2017,Adoption,,Other,Spayed Female,6 months,Rabbit Sh Mix,Brown,18 days 03:04:00
A760640,,2017-10-21 17:15:00,10/21/2017 05:15:00 PM,8404 Burrell in Austin (TX),Stray,Normal,Other,Unknown,1 year,Snake Mix,Gray/Brown,,2017-10-25 17:02:00,10/25/2017 05:02:00 PM,10/21/2016,Adoption,,Other,Unknown,1 year,Snake Mix,Gray/Brown,3 days 23:47:00
A793880,*Michael,2019-05-01 13:39:00,05/01/2019 01:39:00 PM,1321 Mckie Cv in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Rabbit Sh Mix,White/Tan,*Michael,2019-05-15 18:11:00,05/15/2019 06:11:00 PM,05/01/2017,Adoption,,Other,Neutered Male,2 years,Rabbit Sh Mix,White/Tan,14 days 04:32:00
A744485,*Leela,2017-03-02 08:58:00,03/02/2017 08:58:00 AM,4600 Nuckols Crossing in Austin (TX),Stray,Normal,Other,Intact Female,1 month,Lop-Holland Mix,Blue,*Leela,2017-06-10 14:07:00,06/10/2017 02:07:00 PM,01/02/2017,Adoption,,Other,Spayed Female,5 months,Lop-Holland Mix,Blue,100 days 05:09:00
A751018,Oreo,2017-06-03 11:59:00,06/03/2017 11:59:00 AM,6506 High Point Cove in Austin (TX),Stray,Normal,Other,Intact Female,2 weeks,Rabbit Sh Mix,Black/White,Oreo,2017-09-02 14:30:00,09/02/2017 02:30:00 PM,05/19/2017,Adoption,Foster,Other,Intact Female,3 months,Rabbit Sh Mix,Black/White,91 days 02:31:00
A735359,*Mozart,2016-09-23 07:54:00,09/23/2016 07:54:00 AM,7201 Levander Loop in Austin (TX),Stray,Normal,Other,Intact Male,1 month,Lionhead Mix,Black,*Mozart,2017-01-02 19:54:00,01/02/2017 07:54:00 PM,08/03/2016,Adoption,Foster,Other,Neutered Male,4 months,Lionhead Mix,Black,101 days 12:00:00
A802457,Winnie,2019-08-18 12:58:00,08/18/2019 12:58:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Lop-Mini,Brown,Winnie,2019-08-26 14:41:00,08/26/2019 02:41:00 PM,08/18/2018,Adoption,,Other,Intact Male,1 year,Lop-Mini,Brown,8 days 01:43:00
A773933,Nugget,2018-06-07 15:27:00,06/07/2018 03:27:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,6 months,Californian,White/Black,Nugget,2018-07-14 12:41:00,07/14/2018 12:41:00 PM,11/07/2017,Adoption,,Other,Neutered Male,8 months,Californian,White/Black,36 days 21:14:00
A741225,Yolyo,2016-12-29 15:09:00,12/29/2016 03:09:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,4 years,Lop-English Mix,Black/White,Yolyo,2017-01-18 09:18:00,01/18/2017 09:18:00 AM,06/29/2012,Adoption,,Other,Intact Female,4 years,Lop-English Mix,Black/White,19 days 18:09:00
A764736,Walter White,2018-01-05 11:54:00,01/05/2018 11:54:00 AM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,8 months,Lop-Mini Mix,Black,Walter White,2018-01-07 15:22:00,01/07/2018 03:22:00 PM,05/05/2017,Adoption,,Other,Neutered Male,8 months,Lop-Mini Mix,Black,2 days 03:28:00
A806137,Benito,2019-10-06 11:11:00,10/06/2019 11:11:00 AM,Austin (TX),Owner Surrender,Normal,Other,Unknown,5 months,Guinea Pig,Tricolor,Benito,2019-10-18 19:41:00,10/18/2019 07:41:00 PM,05/06/2019,Adoption,,Other,Unknown,5 months,Guinea Pig,Tricolor,12 days 08:30:00
A759835,*Eleven,2017-10-08 11:58:00,10/08/2017 11:58:00 AM,1318 Southpoint in Austin (TX),Stray,Normal,Other,Intact Female,2 years,Dutch Mix,Gray/White,*Eleven,2017-11-09 13:17:00,11/09/2017 01:17:00 PM,10/08/2015,Adoption,,Other,Spayed Female,2 years,Dutch Mix,Gray/White,32 days 01:19:00
A807312,,2019-10-23 15:18:00,10/23/2019 03:18:00 PM,1215 West Slaughter Lane in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Guinea Pig,Brown,,2019-10-27 15:44:00,10/27/2019 03:44:00 PM,10/23/2018,Adoption,,Other,Intact Female,1 year,Guinea Pig,Brown,4 days 00:26:00
A806606,,2019-10-13 11:58:00,10/13/2019 11:58:00 AM,Amherst Drive And Duval Road in Austin (TX),Stray,Normal,Other,Intact Female,6 months,Guinea Pig,White/Tan,,2019-10-29 16:34:00,10/29/2019 04:34:00 PM,04/13/2019,Adoption,,Other,Intact Female,6 months,Guinea Pig,White/Tan,16 days 04:36:00
A773265,Bella,2018-05-29 17:05:00,05/29/2018 05:05:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Himalayan Mix,White/Black,Bella,2018-07-14 12:41:00,07/14/2018 12:41:00 PM,05/29/2017,Adoption,,Other,Spayed Female,1 year,Himalayan Mix,White/Black,45 days 19:36:00
A770350,Whiskers,2018-04-18 14:50:00,04/18/2018 02:50:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 years,Californian Mix,White/Black,Whiskers,2018-05-20 18:45:00,05/20/2018 06:45:00 PM,04/18/2016,Adoption,,Other,Neutered Male,2 years,Californian Mix,White/Black,32 days 03:55:00
A779562,*Biggie,2018-09-02 16:10:00,09/02/2018 04:10:00 PM,Rainy Street And Davis Street in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Flemish Giant Mix,Brown,*Biggie,2018-09-19 12:31:00,09/19/2018 12:31:00 PM,09/02/2017,Adoption,,Other,Neutered Male,1 year,Flemish Giant Mix,Brown,16 days 20:21:00
A749831,Hopo Chico,2017-05-20 11:22:00,05/20/2017 11:22:00 AM,2302 Durwood in Austin (TX),Stray,Normal,Other,Intact Male,2 years,English Spot Mix,White/Black,Hopo Chico,2017-05-26 19:32:00,05/26/2017 07:32:00 PM,05/20/2015,Adoption,,Other,Intact Male,2 years,English Spot Mix,White/Black,6 days 08:10:00
A725659,Mercedes,2016-05-01 13:40:00,05/01/2016 01:40:00 PM,13720 Harris Ridge Blvd in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Havana Mix,Black/Chocolate,Mercedes,2016-05-30 11:19:00,05/30/2016 11:19:00 AM,05/01/2015,Adoption,,Other,Spayed Female,1 year,Havana Mix,Black/Chocolate,28 days 21:39:00
A721062,Puck,2016-02-20 15:05:00,02/20/2016 03:05:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Male,2 years,Turtle Mix,Brown/Green,Puck,2016-02-20 17:18:00,02/20/2016 05:18:00 PM,02/20/2014,Adoption,,Other,Intact Male,2 years,Turtle Mix,Brown/Green,0 days 02:13:00
A742160,*Rhubarb,2017-01-16 15:28:00,01/16/2017 03:28:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 month,Netherlnd Dwarf Mix,Black/White,*Rhubarb,2017-04-16 18:41:00,04/16/2017 06:41:00 PM,12/01/2016,Adoption,Offsite,Other,Neutered Male,4 months,Netherlnd Dwarf Mix,Black/White,90 days 03:13:00
A786259,*Kwan,2018-12-20 15:00:00,12/20/2018 03:00:00 PM,2101 Rio Grande Street in Austin (TX),Stray,Normal,Other,Neutered Male,2 years,Netherlnd Dwarf Mix,Gray/White,*Kwan,2019-03-04 13:16:00,03/04/2019 01:16:00 PM,01/29/2016,Adoption,Foster,Other,Neutered Male,3 years,Netherlnd Dwarf Mix,Gray/White,73 days 22:16:00
A820296,Ginger,2020-07-16 12:35:00,07/16/2020 12:35:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,7 months,Guinea Pig,Brown/White,Ginger,2020-07-28 08:24:00,07/28/2020 08:24:00 AM,11/16/2019,Adoption,Foster,Other,Intact Female,8 months,Guinea Pig,Brown/White,11 days 19:49:00
A754269,*Carmelo,2017-07-18 11:45:00,07/18/2017 11:45:00 AM,Edar Bend Drive And Alderbrook Drive in Austin (TX),Stray,Normal,Other,Intact Male,3 months,Rabbit Sh Mix,Orange/White,*Carmelo,2017-07-28 14:25:00,07/28/2017 02:25:00 PM,03/23/2017,Adoption,,Other,Neutered Male,4 months,Rabbit Sh Mix,Orange/White,10 days 02:40:00
A769263,,2018-04-02 13:27:00,04/02/2018 01:27:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,1 year,Cold Water Mix,Gold,,2018-05-08 12:29:00,05/08/2018 12:29:00 PM,04/02/2017,Adoption,Foster,Other,Unknown,1 year,Cold Water Mix,Gold,35 days 23:02:00
A751013,Mochi,2017-06-03 11:59:00,06/03/2017 11:59:00 AM,6506 High Point Cove in Austin (TX),Stray,Normal,Other,Intact Female,3 months,Rabbit Sh Mix,Black,Mochi,2017-08-22 11:30:00,08/22/2017 11:30:00 AM,03/03/2017,Adoption,,Other,Spayed Female,5 months,Rabbit Sh Mix,Black,79 days 23:31:00
A724993,*Charlemagne,2016-04-24 07:51:00,04/24/2016 07:51:00 AM,12034 Research Blvd in Austin (TX),Stray,Normal,Other,Neutered Male,1 year,Californian,White/Black,*Charlemagne,2016-05-27 18:29:00,05/27/2016 06:29:00 PM,04/24/2015,Adoption,,Other,Neutered Male,1 year,Californian,White/Black,33 days 10:38:00
A775452,*Patricia C.,2018-06-30 11:57:00,06/30/2018 11:57:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Californian,White/Black,*Patricia C.,2019-03-06 18:56:00,03/06/2019 06:56:00 PM,06/30/2017,Adoption,Foster,Other,Spayed Female,1 year,Californian,White/Black,249 days 06:59:00
A820842,*Juniper,2020-07-30 13:07:00,07/30/2020 01:07:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,2 years,Guinea Pig,Tricolor,*Juniper,2020-08-04 07:12:00,08/04/2020 07:12:00 AM,07/30/2018,Adoption,Foster,Other,Unknown,2 years,Guinea Pig,Tricolor,4 days 18:05:00
A728897,*Larry,2016-06-10 12:06:00,06/10/2016 12:06:00 PM,Waterford Run Way in Travis (TX),Stray,Normal,Other,Neutered Male,1 year,Rabbit Sh Mix,White/Black,*Larry,2016-07-06 15:55:00,07/06/2016 03:55:00 PM,06/10/2015,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,White/Black,26 days 03:49:00
A731799,*Cocoa,2016-07-27 15:46:00,07/27/2016 03:46:00 PM,105 Deed Ave in Austin (TX),Stray,Other,Other,Intact Female,1 year,Rabbit Sh Mix,Black,*Cocoa,2016-08-05 19:07:00,08/05/2016 07:07:00 PM,07/27/2015,Adoption,,Other,Intact Female,1 year,Rabbit Sh Mix,Black,9 days 03:21:00
A821734,Richard,2020-08-18 11:50:00,08/18/2020 11:50:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 years,Guinea Pig,Black,Richard,2020-08-19 11:45:00,08/19/2020 11:45:00 AM,08/18/2015,Adoption,,Other,Intact Male,5 years,Guinea Pig,Black,0 days 23:55:00
A813519,Snow,2020-02-13 16:43:00,02/13/2020 04:43:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,New Zealand Wht,White,Snow,2020-02-16 17:03:00,02/16/2020 05:03:00 PM,08/12/2018,Adoption,,Other,Intact Male,1 year,New Zealand Wht,White,3 days 00:20:00
A813768,Humphrey,2020-02-18 13:19:00,02/18/2020 01:19:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Rabbit Sh,White/Chocolate,Humphrey,2020-02-21 17:40:00,02/21/2020 05:40:00 PM,02/18/2019,Adoption,,Other,Intact Male,1 year,Rabbit Sh,White/Chocolate,3 days 04:21:00
