Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating,Found State,Found City
814116,*Totino,2020-02-24 14:18:00,Andtree Blvd,Public Assist,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Orange Tabby,2020-08-24 12:11:00,2/24/2018,Adoption,Foster,Neutered Male,2 years,181 days 21:53:00,18,C,TX,Austin 
814115,*Eggo,2020-02-24 14:18:00,Andtree Blvd,Public Assist,Normal,Cat,Spayed Female,1 year,Domestic Shorthair,Agouti,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
814114,,2020-02-24 14:57:00,7500 S Pleasant Valley Rd,Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair/Dachshund,Brown/White,2020-02-29 12:01:00,2/24/2018,Adoption,,Neutered Male,2 years,4 days 21:04:00,4,A,TX,Austin 
814113,*Bagel Bites,2020-02-24 14:18:00,Andtree Blvd,Public Assist,Normal,Cat,Neutered Male,10 months,Domestic Shorthair,Cream Tabby,2020-02-28 18:21:00,4/24/2019,Adoption,,Neutered Male,10 months,4 days 04:03:00,4,A,TX,Austin 
814112,,2020-02-24 14:49:00,4907 Lambs L,Stray,Injured,Cat,Intact Female,10 years,Domestic Longhair,Orange Tabby,2020-02-27 16:20:00,2/24/2010,Euthanasia,Suffering,Intact Female,10 years,3 days 01:31:00,3,Not Adopted,TX,Austin 
814111,Macy,2020-02-24 14:27:00,Riverside And Wickersham,Stray,Normal,Dog,Spayed Female,6 years,Great Dane,Blue Merle,2020-02-26 19:06:00,2/24/2014,Return to Owner,,Spayed Female,6 years,2 days 04:39:00,2,Not Adopted,TX,Austin 
814110,*Hot Pocket,2020-02-24 14:18:00,Andtree Blvd,Public Assist,Normal,Cat,Spayed Female,1 year,Domestic Longhair,Orange Tabby,2020-03-01 13:25:00,2/24/2019,Adoption,,Spayed Female,1 year,5 days 23:07:00,5,,TX,Austin 
814109,*Pop Tart,2020-02-24 14:18:00,Andtree Blvd,Public Assist,Normal,Cat,Spayed Female,1 year,Domestic Shorthair,Calico,2020-02-29 16:43:00,2/24/2019,Adoption,,Spayed Female,1 year,5 days 02:25:00,5,,TX,Austin 
814108,Mary,2020-02-24 14:00:00,,Owner Surrender,Normal,Cat,Spayed Female,8 years,Domestic Shorthair,Calico,2020-02-27 15:06:00,2/27/2011,Return to Owner,,Spayed Female,9 years,3 days 01:06:00,3,Not Adopted,TX,Austin 
814106,*Ziggy,2020-02-24 13:03:00,Point North Drive And Johnny Morris Road,Stray,Normal,Dog,Intact Female,4 weeks,Golden Retriever Mix,Tan,2020-12-06 12:33:00,1/24/2020,Adoption,,Spayed Female,10 months,285 days 23:30:00,28,C,TX,Austin 
814105,*Oreo,2020-02-24 13:03:00,Point North Drive And Johnny Morris Road,Stray,Normal,Dog,Intact Male,2 weeks,German Shepherd Mix,Black,2020-10-16 17:14:00,2/9/2020,Adoption,,Neutered Male,8 months,235 days 04:11:00,23,C,TX,Austin 
814104,Rhona,2020-02-24 13:03:00,Point North Drive And Johnny Morris Road,Stray,Normal,Dog,Intact Female,1 weeks,Labrador Retriever/German Shepherd,Black/Tan,2020-06-19 07:41:00,2/16/2020,Adoption,Foster,Spayed Female,4 months,115 days 18:38:00,11,B,TX,Austin 
814103,*Janis,2020-02-24 13:03:00,Point North Drive And Johnny Morris Road,Stray,Normal,Dog,Intact Female,4 weeks,Labrador Retriever Mix,Black/White,2020-04-02 16:12:00,1/24/2020,Adoption,Foster,Spayed Female,2 months,38 days 03:09:00,38,D,TX,Austin 
814102,*Violet,2020-02-24 13:03:00,Point North Drive And Johnny Morris Road,Stray,Normal,Dog,Intact Female,4 weeks,Golden Retriever Mix,Tan,2020-04-07 08:19:00,1/24/2020,Adoption,Foster,Spayed Female,2 months,42 days 19:16:00,42,D,TX,Austin 
814101,*Dash,2020-02-24 13:03:00,Point North Drive And Johnny Morris Road,Stray,Normal,Dog,Intact Male,4 weeks,Golden Retriever Mix,Tan,2020-03-18 16:18:00,1/24/2020,Adoption,Foster,Neutered Male,1 month,23 days 03:15:00,23,C,TX,Austin 
814100,*Jack Jack,2020-02-24 13:03:00,Point North Drive And Johnny Morris Road,Stray,Normal,Dog,Intact Male,4 weeks,Golden Retriever Mix,Tan,2020-04-07 08:21:00,1/24/2020,Adoption,Foster,Neutered Male,2 months,42 days 19:18:00,42,D,TX,Austin 
814099,*Clementine,2020-02-24 13:03:00,Point North Drive And Johnny Morris Road,Stray,Normal,Dog,Intact Female,4 weeks,Golden Retriever Mix,Tan,2020-04-07 08:26:00,1/24/2020,Adoption,Foster,Spayed Female,2 months,42 days 19:23:00,42,D,TX,Austin 
814097,Daisy,2020-02-24 12:37:00,,Owner Surrender,Normal,Cat,Intact Female,6 months,Domestic Shorthair,Tortie,2020-02-28 19:19:00,8/24/2019,Adoption,,Spayed Female,6 months,4 days 06:42:00,4,A,TX,Austin 
814096,Riley,2020-03-06 15:36:00,,Owner Surrender,Normal,Cat,Spayed Female,6 months,Domestic Shorthair,Torbie,2020-03-08 15:39:00,8/24/2019,Adoption,,Spayed Female,6 months,2 days 00:03:00,2,A,TX,Austin 
814095,,2020-02-24 12:32:00,21600 Cold Aprings Drive,Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair,Black,2020-02-28 16:30:00,8/24/2019,Transfer,Snr,Intact Female,6 months,4 days 03:58:00,4,Not Adopted,TX,Travis 
814094,*Benji,2020-02-24 12:15:00,San Jacinto Boulevard And East 7Th Stree,Stray,Normal,Dog,Intact Male,1 year,Irish Terrier Mix,Tan/Black,2020-03-04 11:57:00,2/24/2019,Transfer,Partner,Neutered Male,1 year,8 days 23:42:00,8,Not Adopted,TX,Austin 
814091,Tukei,2020-02-24 11:50:00,,Owner Surrender,Normal,Cat,Neutered Male,15 years,Snowshoe mix,Seal Point/White,2020-03-03 19:22:00,2/24/2005,Adoption,,Neutered Male,15 years,8 days 07:32:00,8,B,TX,Austin 
814090,*Tallulah,2020-02-24 11:17:00,Pecan Springs Road And Manor Road,Stray,Normal,Dog,Intact Female,2 years,German Shepherd,Black/Tan,2020-03-02 12:51:00,11/24/2017,Transfer,Partner,Intact Female,2 years,7 days 01:34:00,7,Not Adopted,TX,Austin 
814089,,2020-02-24 11:11:00,Springdale And Mano,Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Black/White,2020-02-28 17:45:00,11/9/2019,Adoption,,Spayed Female,3 months,4 days 06:34:00,4,A,TX,Austin 
814088,Freya,2020-02-24 11:11:00,Springdale And Mano,Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Tortie,2020-03-01 17:00:00,12/24/2019,Adoption,,Spayed Female,2 months,6 days 05:49:00,6,B,TX,Austin 
814087,Roxy,2020-02-24 11:11:00,Springdale And Mano,Stray,Normal,Cat,Intact Female,2 months,Domestic Medium Hair,Tortie,2020-03-02 10:46:00,12/24/2019,Adoption,,Spayed Female,2 months,6 days 23:35:00,6,B,TX,Austin 
814086,,2020-02-24 11:11:00,Springdale And Mano,Stray,Normal,Cat,Intact Female,2 months,Domestic Medium Hair,Gray Tabby,2020-02-28 16:46:00,12/24/2019,Adoption,,Spayed Female,2 months,4 days 05:35:00,4,A,TX,Austin 
814085,,2020-02-24 11:11:00,Springdale And Mano,Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Orange Tabby,2020-02-28 17:57:00,12/24/2019,Adoption,,Neutered Male,2 months,4 days 06:46:00,4,A,TX,Austin 
814084,Salem,2020-02-24 11:11:00,Springdale And Mano,Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Black,2020-02-28 18:15:00,12/24/2019,Adoption,,Neutered Male,2 months,4 days 07:04:00,4,A,TX,Austin 
814083,,2020-02-24 11:11:00,Springdale And Mano,Stray,Normal,Cat,Intact Female,1 month,Siamese mix,Seal Point,2020-02-26 12:45:00,1/10/2020,Transfer,Partner,Intact Female,1 month,2 days 01:34:00,2,Not Adopted,TX,Austin 
814081,Kiki,2020-02-24 10:28:00,11724 Research Boulevard,Public Assist,Normal,Dog,Intact Male,4 years,Chihuahua Shorthair,Red,2020-02-26 11:13:00,2/24/2016,Return to Owner,,Intact Male,4 years,2 days 00:45:00,2,Not Adopted,TX,Austin 
814080,Nala,2020-02-24 11:02:00,,Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever/St. Bernard Smooth Coat,White/Brown,2020-03-06 12:19:00,2/24/2018,Transfer,Partner,Intact Female,2 years,11 days 01:17:00,11,Not Adopted,TX,Austin 
814067,Dex,2020-02-24 07:54:00,Penny Lane And Stillwood D,Stray,Normal,Cat,Neutered Male,15 years,Cornish Rex,Orange Tabby/White,2020-02-24 14:11:00,2/24/2005,Return to Owner,,Neutered Male,15 years,0 days 06:17:00,0,Not Adopted,TX,Austin 
814065,,2020-02-23 18:16:00,Mckinney Falls And Colton Bluff,Stray,Normal,Dog,Intact Female,2 months,Labrador Retriever Mix,Brown/Black,2020-02-27 17:04:00,12/21/2019,Adoption,,Spayed Female,2 months,3 days 22:48:00,3,A,TX,Austin 
814064,Lucian,2020-02-23 18:25:00,7800 Johnny Morris Rd,Stray,Normal,Dog,Intact Male,2 years,Siberian Husky,Black/White,2020-02-24 11:01:00,2/23/2018,Return to Owner,,Intact Male,2 years,0 days 16:36:00,0,Not Adopted,TX,Austin 
814063,Rosie,2020-02-23 18:16:00,Mckinney Falls And Colton Bluff,Stray,Normal,Dog,Intact Female,2 months,Labrador Retriever Mix,Brown,2020-02-27 18:58:00,12/17/2019,Adoption,,Spayed Female,2 months,4 days 00:42:00,4,A,TX,Austin 
814058,Millie,2020-02-23 17:24:00,Long Branch Dr And Fitzhugh,Stray,Normal,Dog,Spayed Female,13 years,Golden Retriever,Gold,2020-02-24 12:44:00,2/24/2007,Return to Owner,,Spayed Female,13 years,0 days 19:20:00,0,Not Adopted,TX,Austin 
814057,Ruger,2020-02-23 17:10:00,W William Cannon And Menchac,Stray,Normal,Dog,Intact Male,1 year,Miniature Schnauzer/Yorkshire Terrier,Silver/Tan,2020-02-23 18:48:00,8/23/2018,Return to Owner,,Intact Male,1 year,0 days 01:38:00,0,Not Adopted,TX,Austin 
814056,Spicy,2020-02-23 16:55:00,9036 North Lam,Stray,Normal,Dog,Spayed Female,7 years,Chihuahua Shorthair Mix,Tan/White,2020-02-23 18:33:00,2/23/2013,Return to Owner,,Spayed Female,7 years,0 days 01:38:00,0,Not Adopted,TX,Austin 
814055,*Stanley,2020-02-23 16:57:00,Hallmark D,Stray,Normal,Dog,Intact Male,2 years,St. Bernard Rough Coat Mix,White/Brown Brindle,2020-08-24 15:44:00,2/23/2018,Adoption,,Neutered Male,2 years,182 days 22:47:00,18,C,TX,Austin 
814054,,2020-02-23 16:46:00,13828 Spring Heath,Stray,Normal,Cat,Intact Male,2 years,Domestic Longhair,Black,2020-02-27 16:52:00,2/23/2018,Transfer,Snr,Intact Male,2 years,4 days 00:06:00,4,Not Adopted,TX,Travis 
814053,*Molasses,2020-02-23 16:33:00,Goodrich And Collie,Stray,Normal,Dog,Intact Female,3 years,Plott Hound Mix,Brown Brindle/White,2020-03-12 10:59:00,2/23/2017,Transfer,Partner,Intact Female,3 years,17 days 18:26:00,17,Not Adopted,TX,Austin 
814050,Biscuit,2020-04-04 07:44:00,Twilight Cove,Stray,Injured,Dog,Intact Male,2 years,American Pit Bull Terrier,Brown/White,2020-04-04 15:45:00,2/23/2018,Return to Owner,,Intact Male,2 years,0 days 08:01:00,0,Not Adopted,TX,Austin 
814049,,2020-02-23 16:07:00,9801 West Parmer Lane,Wildlife,Normal,Other,Unknown,2 years,Bat,Black/Brown,2020-02-24 12:54:00,2/23/2018,Euthanasia,Rabies Risk,Unknown,2 years,0 days 20:47:00,0,Not Adopted,TX,Austin 
814045,Sangria,2020-02-23 15:03:00,4177 W Howard L,Stray,Normal,Dog,Neutered Male,2 years,Catahoula Mix,Blue Merle/White,2020-03-04 11:57:00,2/23/2018,Transfer,Partner,Neutered Male,2 years,9 days 20:54:00,9,Not Adopted,TX,Austin 
814044,*Bungee,2020-02-23 15:03:00,4177 W Howard L,Stray,Normal,Dog,Intact Male,1 year,Chinese Sharpei Mix,Tan/White,2020-03-12 12:12:00,2/23/2019,Transfer,Partner,Intact Male,1 year,17 days 21:09:00,17,Not Adopted,TX,Austin 
814043,Rocket,2020-02-23 14:32:00,,Owner Surrender,Normal,Dog,Neutered Male,8 years,German Shepherd Mix,Tricolor,2020-04-07 12:42:00,2/23/2012,Adoption,Foster,Neutered Male,8 years,43 days 22:10:00,43,D,TX,Austin 
814041,*Moonpie,2020-02-23 14:28:00,9212 S Hwy 183,Stray,Normal,Dog,Intact Female,3 weeks,Australian Cattle Dog Mix,Black/White,2020-02-27 09:43:00,1/30/2020,Transfer,Partner,Intact Female,4 weeks,3 days 19:15:00,3,Not Adopted,TX,Austin 
814040,Kylo,2020-02-23 14:07:00,,Owner Surrender,Normal,Cat,Neutered Male,14 years,Domestic Shorthair,Black/White,2020-12-10 12:11:00,2/23/2006,Adoption,Foster,Neutered Male,14 years,290 days 22:04:00,29,C,TX,Austin 
814039,Gwen,2020-02-23 14:07:00,,Owner Surrender,Normal,Dog,Spayed Female,2 months,German Shepherd Mix,Brown/Black,2020-03-01 13:12:00,12/8/2019,Adoption,,Spayed Female,2 months,6 days 23:05:00,6,B,TX,Austin 
814038,,2020-02-23 13:58:00,14709 Fitzgibbon Drive,Stray,Normal,Cat,Unknown,2 years,Domestic Medium Hair,Brown Tabby,2020-02-27 16:52:00,2/23/2018,Transfer,Snr,Unknown,2 years,4 days 02:54:00,4,Not Adopted,TX,Austin 
814037,Luna,2020-02-23 13:36:00,,Owner Surrender,Sick,Dog,Spayed Female,3 months,Border Collie Mix,Black/White,2020-02-25 12:21:00,11/23/2019,Transfer,Partner,Spayed Female,3 months,1 days 22:45:00,1,Not Adopted,TX,Austin 
814035,,2020-02-23 13:25:00,15208 Mandarin Crossing,Stray,Sick,Cat,Intact Female,10 years,Domestic Longhair,Brown Tabby,2020-02-24 11:45:00,2/23/2010,Transfer,Partner,Intact Female,10 years,0 days 22:20:00,0,Not Adopted,TX,Travis 
814033,Timmy,2020-02-23 13:17:00,Jonestow,Owner Surrender,Normal,Dog,Intact Male,2 years,Rat Terrier Mix,Tricolor,2020-03-04 11:52:00,2/23/2018,Transfer,Partner,Neutered Male,2 years,9 days 22:35:00,9,Not Adopted,TX,estown 
814032,Amber,2020-02-23 11:52:00,Berrywood Dr And Blue Spring Way,Stray,Normal,Dog,Spayed Female,14 years,Labrador Retriever Mix,Brown,2020-02-23 16:14:00,2/23/2006,Return to Owner,,Spayed Female,14 years,0 days 04:22:00,0,Not Adopted,TX,Austin 
814031,,2020-02-23 12:15:00,4709 Preakness Drive,Stray,Normal,Dog,Intact Female,2 months,Black/Tan Hound Mix,Black/Brown,2020-02-27 17:53:00,12/23/2019,Adoption,,Spayed Female,2 months,4 days 05:38:00,4,A,TX,Austin 
814030,,2020-02-23 12:15:00,4709 Preakness Drive,Stray,Normal,Dog,Intact Female,2 months,Redbone Hound Mix,Red,2020-02-27 16:40:00,12/23/2019,Adoption,,Spayed Female,2 months,4 days 04:25:00,4,A,TX,Austin 
814028,,2020-02-23 11:51:00,8401 Colony Loop,Stray,Injured,Dog,Intact Male,2 years,Chihuahua Shorthair,White/Tan,2020-02-27 16:19:00,2/23/2018,Euthanasia,Suffering,Intact Male,2 years,4 days 04:28:00,4,Not Adopted,TX,Austin 
814027,Quesito,2020-02-24 13:17:00,4320 S Congre,Public Assist,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair,White,2020-03-03 12:16:00,2/23/2018,Return to Owner,,Intact Male,2 years,7 days 22:59:00,7,Not Adopted,TX,Austin 
814026,,2020-02-23 11:32:00,1901 E 51St S,Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Black,2020-02-27 16:52:00,2/23/2018,Transfer,Snr,Intact Male,2 years,4 days 05:20:00,4,Not Adopted,TX,Austin 
814025,,2020-02-23 11:21:00,,Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Brown Brindle/White,2020-02-27 16:51:00,2/23/2019,Adoption,,Neutered Male,1 year,4 days 05:30:00,4,A,TX,Travis 
814024,Blackie,2020-02-23 11:17:00,,Owner Surrender,Injured,Dog,Intact Female,1 month,Labrador Retriever/Pit Bull,Black/White,2020-02-23 00:00:00,1/16/2020,Euthanasia,At Vet,Intact Female,1 month,-1 days +12:43:00,-1,Not Adopted,TX,Austin 
814023,,2020-02-23 11:10:00,Montopolis And Porte,Stray,Normal,Dog,Intact Male,2 months,Whippet/Chihuahua Shorthair,Tan/White,2020-02-29 15:32:00,12/23/2019,Adoption,,Neutered Male,2 months,6 days 04:22:00,6,B,TX,Austin 
814021,*Everett,2020-02-23 10:46:00,16912 High Moo,Stray,Normal,Dog,Intact Male,4 months,German Shepherd Mix,Brown/Black,2020-03-27 07:53:00,10/23/2019,Adoption,Foster,Neutered Male,5 months,32 days 21:07:00,32,D,TX,Austin 
814016,Penny,2020-02-23 07:43:00,,Owner Surrender,Injured,Dog,Intact Female,6 months,Chihuahua Shorthair,White,2020-05-08 12:22:00,8/7/2019,Adoption,Foster,Spayed Female,9 months,75 days 04:39:00,75,D,TX,Austin 
814015,,2020-02-22 22:21:00,3614 Bill Price,Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,2020-02-23 08:41:00,2/22/2018,Euthanasia,Rabies Risk,Unknown,2 years,0 days 10:20:00,0,Not Adopted,TX,Travis 
814014,Blue,2020-02-22 21:45:00,2110 W Slaughter L,Stray,Normal,Dog,Intact Male,2 years,Catahoula,Brown Brindle/White,2020-02-29 18:29:00,2/22/2018,Return to Owner,,Intact Male,2 years,6 days 20:44:00,6,Not Adopted,TX,Austin 
814013,,2020-02-22 21:55:00,2915 Aftonshire Way,Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,2020-02-23 08:42:00,2/22/2018,Euthanasia,Rabies Risk,Unknown,2 years,0 days 10:47:00,0,Not Adopted,TX,Austin 
814008,Chanel Marie,2020-02-22 17:37:00,,Owner Surrender,Normal,Dog,Spayed Female,9 years,Chihuahua Shorthair,Tan,2020-06-18 13:46:00,2/22/2011,Adoption,Foster,Spayed Female,9 years,116 days 20:09:00,11,B,TX,Austin 
814006,,2020-02-22 16:17:00,5004 West Wind Trl,Stray,Normal,Cat,Intact Female,2 years,Domestic Longhair,Torbie,2020-02-27 16:51:00,2/22/2018,Transfer,Snr,Intact Female,2 years,5 days 00:34:00,5,Not Adopted,TX,Austin 
814004,Ducky,2020-02-22 16:16:00,Cottonmouth School Road And Dee Gabriel Collins Road,Stray,Normal,Dog,Neutered Male,10 years,Chihuahua Shorthair,Black/White,2020-02-29 16:20:00,2/22/2010,Adoption,,Neutered Male,10 years,7 days 00:04:00,7,B,TX,Austin 
814003,*Hester,2020-02-22 16:06:00,801 East William Cannon Drive,Stray,Normal,Dog,Spayed Female,2 years,Pit Bull,Blue,2020-02-27 17:10:00,2/22/2018,Adoption,,Spayed Female,2 years,5 days 01:04:00,5,,TX,Austin 
814001,*Cubby,2020-02-22 15:55:00,400 Cooper Drive,Stray,Normal,Dog,Intact Male,3 years,Labrador Retriever Mix,Tan/White,2020-02-27 12:16:00,2/22/2017,Transfer,Partner,Intact Male,3 years,4 days 20:21:00,4,Not Adopted,TX,Austin 
814000,,2020-02-22 15:51:00,8003 S Ih 35,Stray,Normal,Dog,Intact Male,4 months,American Bulldog Mix,Brown Brindle/White,2020-02-26 16:11:00,10/22/2019,Adoption,,Neutered Male,4 months,4 days 00:20:00,4,A,TX,Austin 
813999,Aquiles,2020-02-22 15:16:00,,Owner Surrender,Injured,Dog,Intact Male,1 year,Chihuahua Longhair Mix,Black/Tan,2020-02-28 17:52:00,2/22/2019,Adoption,,Intact Male,1 year,6 days 02:36:00,6,B,TX,Austin 
813998,Lily,2020-02-22 15:06:00,,Owner Surrender,Normal,Cat,Spayed Female,7 years,Domestic Longhair,Calico,2020-03-09 15:36:00,2/22/2013,Adoption,,Spayed Female,7 years,16 days 00:30:00,16,C,TX,Austin 
813996,*Mitch,2020-02-22 13:56:00,Abrahamson Road And Fm 1100,Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Tan/White,2020-05-24 16:31:00,2/22/2018,Adoption,,Neutered Male,2 years,92 days 02:35:00,92,F,TX,Travis 
813995,Simba,2020-02-22 13:46:00,5605 Jacaranda D,Stray,Normal,Cat,Neutered Male,1 year,Domestic Shorthair,Brown Tabby,2020-02-22 15:29:00,2/22/2019,Return to Owner,,Neutered Male,1 year,0 days 01:43:00,0,Not Adopted,TX,Austin 
813994,Solomon,2020-02-22 13:37:00,Tallow Tree D,Stray,Normal,Cat,Neutered Male,1 year,Domestic Shorthair,Brown Tabby,2020-02-24 14:15:00,9/22/2018,Return to Owner,,Neutered Male,1 year,2 days 00:38:00,2,Not Adopted,TX,Austin 
813993,Teddy,2020-02-22 13:34:00,,Owner Surrender,Normal,Dog,Neutered Male,7 years,Shih Tzu,White/Tan,2020-02-22 17:03:00,2/22/2013,Adoption,,Neutered Male,7 years,0 days 03:29:00,0,AA,TX,Austin 
813992,Luna,2020-02-22 13:27:00,,Owner Surrender,Sick,Cat,Intact Female,1 month,Domestic Shorthair,Blue/White,2020-02-22 17:29:00,1/16/2020,Transfer,Partner,Intact Female,1 month,0 days 04:02:00,0,Not Adopted,TX,Austin 
813991,Hennesey,2020-02-22 13:07:00,,Owner Surrender,Normal,Dog,Intact Male,13 years,Basset Hound,Black/White,2020-02-25 16:43:00,2/22/2007,Adoption,,Neutered Male,13 years,3 days 03:36:00,3,A,TX,Austin 
813990,Sissy,2020-04-03 14:16:00,Pflugerville,Owner Surrender,Normal,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Tan,2020-04-10 12:37:00,2/22/2018,Adoption,Foster,Spayed Female,2 years,6 days 22:21:00,6,B,TX,rville 
813989,*Grasshopper,2020-02-22 14:33:00,,Owner Surrender,Normal,Cat,Intact Male,6 months,Domestic Shorthair,Black,2020-05-26 14:05:00,8/22/2019,Adoption,Foster,Neutered Male,9 months,93 days 23:32:00,93,F,TX,Austin 
813988,*Bumblebee,2020-02-22 14:33:00,,Owner Surrender,Normal,Cat,Intact Female,6 months,Domestic Medium Hair,Black/White,2020-03-08 13:48:00,8/22/2019,Adoption,,Spayed Female,6 months,14 days 23:15:00,14,,TX,Austin 
813987,*Caterpillar,2020-02-22 14:33:00,,Owner Surrender,Normal,Cat,Intact Female,6 months,Domestic Shorthair,Black,2020-03-08 13:49:00,8/22/2019,Adoption,,Spayed Female,6 months,14 days 23:16:00,14,,TX,Austin 
813986,*Dragonfly,2020-02-22 14:33:00,,Owner Surrender,Normal,Cat,Intact Male,6 months,Domestic Shorthair,Blue,2020-02-29 19:13:00,8/22/2019,Adoption,,Neutered Male,6 months,7 days 04:40:00,7,B,TX,Austin 
813985,*Firefly,2020-02-22 14:33:00,,Owner Surrender,Normal,Cat,Intact Male,6 months,Domestic Medium Hair,Blue/White,2020-03-04 10:51:00,8/22/2019,Adoption,,Neutered Male,6 months,10 days 20:18:00,10,B,TX,Austin 
813984,Scooter,2020-04-03 14:16:00,Pflugerville,Owner Surrender,Normal,Dog,Neutered Male,2 years,Dachshund/Chihuahua Shorthair,Red,2020-04-10 12:38:00,2/22/2018,Adoption,Foster,Neutered Male,2 years,6 days 22:22:00,6,B,TX,rville 
813983,Bailey,2020-02-25 13:35:00,,Public Assist,Normal,Dog,Spayed Female,2 years,Akita/German Shepherd,Tricolor/Black,2020-02-27 12:40:00,2/23/2018,Return to Owner,,Spayed Female,2 years,1 days 23:05:00,1,Not Adopted,TX,Travis 
813982,Miah,2020-02-22 12:05:00,,Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Medium Hair,Gray Tabby,2020-02-23 12:48:00,2/22/2019,Transfer,Partner,Intact Female,1 year,1 days 00:43:00,1,Not Adopted,TX,Austin 
813981,Spring,2020-02-22 12:06:00,,Owner Surrender,Normal,Dog,Spayed Female,3 years,Labrador Retriever Mix,Black,2020-05-15 08:45:00,2/22/2017,Adoption,Foster,Spayed Female,3 years,82 days 20:39:00,82,D,TX,Austin 
813980,Chico,2020-02-22 11:47:00,Three Points Road And Grand Avenue Parkway,Stray,Normal,Dog,Intact Male,3 years,Chihuahua Shorthair Mix,Tan,2020-02-26 15:51:00,2/22/2017,Rto-Adopt,,Neutered Male,3 years,4 days 04:04:00,4,Not Adopted,TX,Austin 
813979,Blue,2020-02-22 11:15:00,1551 Hwy 71,Stray,Normal,Dog,Intact Male,3 months,Great Pyrenees Mix,Brown/White,2020-02-24 16:45:00,11/22/2019,Return to Owner,,Intact Male,3 months,2 days 05:30:00,2,Not Adopted,TX,Austin 
813977,,2020-02-21 22:56:00,1800 E Stassney,Wildlife,Normal,Other,Unknown,2 years,Bat,Brown/Brown,2020-02-22 10:36:00,2/21/2018,Euthanasia,Rabies Risk,Unknown,2 years,0 days 11:40:00,0,Not Adopted,TX,Austin 
813970,,2020-02-21 19:01:00,16621 Barrhead C,Wildlife,Normal,Other,Unknown,2 years,Bat,Brown,2020-02-22 08:20:00,2/21/2018,Euthanasia,Rabies Risk,Unknown,2 years,0 days 13:19:00,0,Not Adopted,TX,Austin 
813968,Dakota,2020-02-21 17:54:00,,Owner Surrender,Normal,Dog,Intact Female,3 years,Labrador Retriever,Black Brindle,2020-03-04 11:54:00,2/21/2017,Transfer,Partner,Spayed Female,3 years,11 days 18:00:00,11,Not Adopted,TX,Austin 
813967,Harley,2020-02-21 17:54:00,,Owner Surrender,Normal,Dog,Intact Female,3 years,Labrador Retriever,Black,2020-03-04 11:54:00,2/21/2017,Transfer,Partner,Spayed Female,3 years,11 days 18:00:00,11,Not Adopted,TX,Austin 
813966,,2020-02-21 17:32:00,Wet Season Drive And Musket Valley Trail,Stray,Normal,Dog,Intact Male,1 year,Chihuahua Longhair/Dachshund,Black/White,2020-02-25 12:23:00,2/21/2019,Transfer,Partner,Intact Male,1 year,3 days 18:51:00,3,Not Adopted,TX,Austin 
