Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating,Found State,Found City
828293,,2021-01-12 18:38:00,5307 Navarro,Stray,Normal,Dog,Intact Male,3 months,Dachshund Wirehair/Chihuahua Shorthair,Tan/White,2021-01-16 14:07:00,10/12/2020,Transfer,Partner,Intact Male,3 months,3 days 19:29:00,3,Not Adopted,TX,Travis 
828292,,2021-01-12 18:38:00,5307 Navarro,Stray,Normal,Dog,Intact Female,3 months,Dachshund Wirehair/Chihuahua Shorthair,White/Tan,2021-01-16 14:07:00,10/12/2020,Transfer,Partner,Intact Female,3 months,3 days 19:29:00,3,Not Adopted,TX,Travis 
828291,*Teddy,2021-01-12 17:56:00,North Lamar And Ih 35,Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever/Boxer,Chocolate/White,2021-02-09 13:05:00,1/12/2019,Transfer,Partner,Neutered Male,2 years,27 days 19:09:00,27,Not Adopted,TX,Austin 
828288,Rocky,2021-01-12 16:05:00,Rundberg And Lam,Stray,Normal,Dog,Intact Male,1 year,Jack Russell Terrier Mix,Brown/White,2021-01-13 17:46:00,1/12/2020,Return to Owner,,Intact Male,1 year,1 days 01:41:00,1,Not Adopted,TX,Austin 
828286,,2021-01-12 15:03:00,10500 Ruidosa Stree,Stray,Normal,Dog,Intact Female,1 year,Border Collie,Black/White,2021-02-05 10:59:00,1/12/2020,Adoption,Foster,Spayed Female,1 year,23 days 19:56:00,23,C,TX,Austin 
828283,*Trip,2021-01-12 14:48:00,10300 Parkfield Drive,Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Blue,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828280,Reggie,2021-01-12 16:37:00,Williamso,Public Assist,Normal,Dog,Neutered Male,4 years,Labrador Retriever Mix,Yellow/White,,,,,,,NaT,New intake,Not Adopted,TX,iamson 
828279,Scout,2021-01-12 14:10:00,Williamso,Public Assist,Normal,Dog,Neutered Male,5 years,Plott Hound,Black Brindle/White,,,,,,,NaT,New intake,Not Adopted,TX,iamson 
828278,Mufasa,2021-01-12 14:10:00,Williamso,Public Assist,Normal,Dog,Neutered Male,3 years,Rottweiler/Labrador Retriever,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,iamson 
828275,,2021-01-12 12:46:00,701 Je,Stray,Injured,Cat,Intact Male,1 year,Domestic Shorthair,Brown Tabby/White,2021-01-12 13:00:00,1/12/2020,Transfer,Partner,Intact Male,1 year,0 days 00:14:00,0,Not Adopted,TX,Austin 
828274,,2021-01-12 14:46:00,18010 Blake Manor Road,Stray,Normal,Dog,Intact Male,2 years,Treeing Walker Coonhound,Tricolor,2021-01-19 17:09:00,1/12/2019,Adoption,,Neutered Male,2 years,7 days 02:23:00,7,B,TX,Travis 
828272,*Dawson,2021-01-12 12:28:00,8225 Sam Rayburn Drive,Stray,Normal,Dog,Intact Male,1 year,Blue Lacy Mix,Blue/White,2021-02-02 18:01:00,1/12/2020,,,Neutered Male,1 year,21 days 05:33:00,21,Not Adopted,TX,Austin 
828268,*Manchester,2021-01-12 10:48:00,5701 Johnny Morris Road,Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair,Orange Tabby/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828257,*Strawberry,2021-01-12 12:28:00,7715 East Ben White,Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Brown Tabby/White,2021-01-22 14:40:00,9/11/2020,Adoption,Foster,Neutered Male,4 months,10 days 02:12:00,10,B,TX,Austin 
828256,*Cherry,2021-01-12 12:28:00,7715 East Ben White,Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair,Brown Tabby,2021-01-22 14:37:00,9/11/2020,Adoption,Foster,Neutered Male,4 months,10 days 02:09:00,10,B,TX,Austin 
828255,*Lady Tremaine,2021-01-12 10:59:00,2810 Rio Grande Stree,Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828254,*Maleficent,2021-01-12 10:59:00,2810 Rio Grande Stree,Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair,Black,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828253,*Kronk,2021-01-12 10:59:00,2810 Rio Grande Stree,Stray,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair,Brown Tabby,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828252,*Te Ka,2021-01-12 10:59:00,2810 Rio Grande Stree,Stray,Normal,Cat,Intact Female,3 weeks,Domestic Medium Hair,Brown Tabby/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828249,Chico,2021-01-11 16:58:00,,Owner Surrender,Normal,Dog,Intact Male,1 year,Black/Tan Hound Mix,Black/Tan,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828248,*Starla,2021-01-11 17:02:00,5608 Cougar Drive,Public Assist,Normal,Cat,Intact Female,4 years,Domestic Longhair,Brown Tabby/White,2021-02-13 09:51:00,1/11/2017,Adoption,Foster,Spayed Female,4 years,32 days 16:49:00,32,D,TX,Austin 
828244,*Honey,2021-01-19 16:34:00,Lakeway,Owner Surrender,Normal,Dog,Spayed Female,1 year,Treeing Cur Mix,Tan/Black,2021-01-23 11:39:00,7/11/2019,Adoption,,Spayed Female,1 year,3 days 19:05:00,3,A,TX,akeway 
828241,,2021-01-11 15:11:00,5510 South Ih 35,Stray,Normal,Dog,Intact Male,10 months,Pomeranian Mix,Tan/Black,2021-01-15 12:15:00,3/11/2020,Transfer,Partner,Intact Male,10 months,3 days 21:04:00,3,Not Adopted,TX,Austin 
828240,Shy,2021-01-26 16:55:00,,Owner Surrender,Normal,Dog,Spayed Female,2 years,German Shepherd Mix,Black/Tan,2021-01-28 11:19:00,1/11/2019,Transfer,Partner,Spayed Female,2 years,1 days 18:24:00,1,Not Adopted,TX,Austin 
828235,,2021-01-11 14:50:00,18018 Fm 969,Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Black/White,2021-01-17 13:36:00,7/11/2019,Rto-Adopt,,Spayed Female,1 year,5 days 22:46:00,5,Not Adopted,TX,Travis 
828234,Baltas,2021-01-25 15:00:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,Great Pyrenees,White,2021-01-28 13:10:00,1/11/2020,Transfer,Partner,Neutered Male,1 year,2 days 22:10:00,2,Not Adopted,TX,Austin 
828230,,2021-01-11 13:33:00,1200 Paul Teresa Saldana Stree,Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby/White,2021-02-10 11:26:00,11/24/2020,Adoption,Foster,Neutered Male,2 months,29 days 21:53:00,29,C,TX,Austin 
828229,,2021-01-11 12:40:00,12302 Deer Falls Drive,Stray,Normal,Dog,Spayed Female,10 months,Chihuahua Shorthair,Brown/White,2021-01-15 12:15:00,3/11/2020,Transfer,Partner,Spayed Female,10 months,3 days 23:35:00,3,Not Adopted,TX,Austin 
828228,,2021-01-11 12:40:00,12302 Deer Falls Drive,Stray,Normal,Dog,Neutered Male,6 months,Border Terrier,Brown/Tan,2021-01-15 12:15:00,7/11/2020,Transfer,Partner,Neutered Male,6 months,3 days 23:35:00,3,Not Adopted,TX,Austin 
828227,Bluboy,2021-01-11 12:14:00,,Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Longhair,Brown Tabby/White,2021-01-21 17:51:00,1/11/2019,Adoption,,Neutered Male,2 years,10 days 05:37:00,10,B,TX,Austin 
828225,Bambi,2021-01-11 11:39:00,,Owner Surrender,Normal,Dog,Intact Female,8 years,Pomeranian Mix,Tan,2021-01-11 17:41:00,1/11/2013,Transfer,Partner,Intact Female,8 years,0 days 06:02:00,0,Not Adopted,TX,Travis 
828224,Bimbo,2021-01-11 11:39:00,,Owner Surrender,Normal,Dog,Intact Male,8 years,Pomeranian Mix,Red/Tan,2021-01-11 17:40:00,1/11/2013,Transfer,Partner,Intact Male,8 years,0 days 06:01:00,0,Not Adopted,TX,Travis 
828222,*Cleopatra,2021-01-14 12:33:00,2705 Hoeke Lane,Stray,Sick,Cat,Spayed Female,4 years,Domestic Shorthair,Tortie,2021-01-30 17:15:00,1/11/2017,Transfer,Partner,Spayed Female,4 years,16 days 04:42:00,16,Not Adopted,TX,Austin 
828221,*Penelope,2021-01-22 12:27:00,2705 Hoeke Lane,Stray,Sick,Cat,Spayed Female,3 years,Domestic Shorthair,Tortie,2021-01-30 17:16:00,1/11/2018,Transfer,Partner,Spayed Female,3 years,8 days 04:49:00,8,Not Adopted,TX,Austin 
828220,*Pika,2021-01-26 11:37:00,,Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Shorthair,Orange Tabby,2021-01-30 17:15:00,1/11/2020,Transfer,Partner,Spayed Female,1 year,4 days 05:38:00,4,Not Adopted,TX,Austin 
828219,*Ferdinand,2021-01-22 12:27:00,2705 Hoeke Lane,Stray,Sick,Cat,Neutered Male,3 years,Domestic Shorthair,Orange Tabby,2021-01-30 17:15:00,1/11/2018,Transfer,Partner,Neutered Male,3 years,8 days 04:48:00,8,Not Adopted,TX,Austin 
828218,*Mirrors,2021-01-11 11:00:00,2705 Hoeke Lane,Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Black,2021-01-30 17:15:00,1/11/2019,Transfer,Partner,Neutered Male,2 years,19 days 06:15:00,19,Not Adopted,TX,Austin 
828217,*Smoke,2021-01-11 11:00:00,2705 Hoeke Lane,Stray,Normal,Cat,Neutered Male,2 years,Domestic Longhair,Black,2021-01-30 17:14:00,1/11/2019,Transfer,Partner,Neutered Male,2 years,19 days 06:14:00,19,Not Adopted,TX,Austin 
828216,Margo,2021-01-21 10:58:00,,Owner Surrender,Normal,Dog,Spayed Female,3 months,Pit Bull/Boxer,Red/White,2021-01-22 16:45:00,10/11/2020,Adoption,,Spayed Female,3 months,1 days 05:47:00,1,,TX,Austin 
828214,,2021-01-11 11:39:00,1100 Cumberland,Stray,Normal,Dog,Intact Female,1 year,Pit Bull/Boxer,Brown/Black,2021-01-16 17:17:00,1/11/2020,Adoption,,Spayed Female,1 year,5 days 05:38:00,5,,TX,Austin 
828206,Baby,2021-01-11 09:46:00,900 Scenic Drive in Williamso,Public Assist,Normal,Dog,Intact Female,6 months,Flat Coat Retriever Mix,Black/White,2021-01-13 14:31:00,7/11/2020,Return to Owner,,Intact Female,6 months,2 days 04:45:00,2,Not Adopted,TX,iamson 
828203,,2021-01-11 07:45:00,Running Water And Eudo,Stray,Injured,Cat,Intact Female,13 years,Domestic Shorthair,Brown Tabby,2021-01-13 16:33:00,1/11/2008,Transfer,Partner,Intact Female,13 years,2 days 08:48:00,2,Not Adopted,TX,Austin 
828199,,2021-01-11 07:33:00,9500 Dessau Road,Stray,Injured,Dog,Intact Male,1 year,Siberian Husky,Tan/White,2021-01-14 14:05:00,1/10/2020,Transfer,Partner,Intact Male,1 year,3 days 06:32:00,3,Not Adopted,TX,Austin 
828198,*Opal,2021-01-10 18:17:00,71 And Highway 30,Stray,Normal,Dog,Intact Female,5 years,Pit Bull,Black,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828197,*Yugo,2021-01-28 12:39:00,Williamso,Owner Surrender,Normal,Dog,Neutered Male,8 months,German Shepherd,Black/Tricolor,2021-01-30 11:41:00,5/11/2020,Adoption,,Neutered Male,8 months,1 days 23:02:00,1,,TX,iamson 
828191,*Sanford,2021-01-10 12:46:00,6409 Santo,Stray,Injured,Dog,Intact Male,8 years,Pit Bull,Brown Brindle/White,2021-02-09 16:51:00,8/10/2012,Adoption,,Neutered Male,8 years,30 days 04:05:00,30,,TX,Austin 
828187,,2021-01-10 11:46:00,4722 Country Club Drive in Lago Vist,Wildlife,Sick,Other,Unknown,1 year,Fox,Gray/Brown,2021-01-11 09:36:00,1/10/2020,Disposal,,Unknown,1 year,0 days 21:50:00,0,Not Adopted,TX, Vista 
828186,Olivia,2021-01-10 08:11:00,4434 Frontier Trail,Owner Surrender,Injured,Dog,Intact Female,3 years,Siberian Husky,Black/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828179,,2021-01-09 16:06:00,11112 Real Quiet Drive,Wildlife,Sick,Other,Unknown,1 year,Raccoon,Black/Gray,2021-01-13 10:36:00,1/9/2020,Euthanasia,Suffering,Unknown,1 year,3 days 18:30:00,3,Not Adopted,TX,Austin 
828176,Zeus,2021-01-09 14:16:00,Howard And Mcneil,Stray,Normal,Dog,Intact Male,4 months,German Shepherd,Black/Tan,2021-01-13 18:03:00,9/9/2020,Adoption,,Neutered Male,4 months,4 days 03:47:00,4,A,TX,Travis 
828172,*Sunny,2021-01-09 15:20:00,901 Castleton Drive,Stray,Normal,Dog,Intact Female,1 year,American Pit Bull Terrier Mix,White/Yellow,2021-01-29 13:06:00,1/9/2020,Adoption,,Spayed Female,1 year,19 days 21:46:00,19,C,TX,Travis 
828169,,2021-01-09 12:00:00,5217 Old Spicewood Springs Road,Public Assist,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Black,2021-01-12 15:48:00,1/9/2019,Return to Owner,,Intact Male,2 years,3 days 03:48:00,3,Not Adopted,TX,Austin 
828165,Lady,2021-01-09 08:52:00,1600 Wickersham Lane,Public Assist,Normal,Dog,Intact Female,3 months,Boxer,Brown/White,2021-01-28 12:15:00,9/27/2020,Adoption,,Spayed Female,4 months,19 days 03:23:00,19,C,TX,Austin 
828164,*Carter,2021-01-09 08:29:00,4434 Frontier Trail,Owner Surrender,Injured,Dog,Intact Male,2 years,Chihuahua Shorthair/Yorkshire Terrier,Brown/Tan,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828160,,2021-01-08 22:57:00,6422 South 183 Highway,Stray,Normal,Dog,Intact Male,6 months,Labrador Retriever/German Shepherd,Tan,2021-01-14 16:35:00,7/9/2020,Adoption,,Neutered Male,6 months,5 days 17:38:00,5,,TX,Austin 
828158,*Franklin,2021-01-08 19:01:00,2224 E Stassney,Stray,Normal,Dog,Intact Male,10 months,Rottweiler Mix,Black/Tan,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828157,,2021-01-08 18:54:00,5613 Manow,Stray,Injured,Cat,Neutered Male,3 years,Domestic Shorthair,Black/White,2021-01-21 12:14:00,1/8/2018,Euthanasia,Suffering,Neutered Male,3 years,12 days 17:20:00,12,Not Adopted,TX,Travis 
828153,Mamita,2021-01-08 16:45:00,,Owner Surrender,Normal,Dog,Intact Female,1 year,Pit Bull Mix,White/Gray,2021-01-21 17:40:00,1/8/2020,Rto-Adopt,,Spayed Female,1 year,13 days 00:55:00,13,Not Adopted,TX,Austin 
828152,Steel,2021-01-08 16:25:00,Woodland Village,Stray,Normal,Dog,Intact Male,3 years,Pit Bull,Blue/White,2021-01-08 17:36:00,1/8/2018,Return to Owner,,Intact Male,3 years,0 days 01:11:00,0,Not Adopted,TX,Austin 
828147,Jenni R.,2021-01-08 16:26:00,1314 Norwalk Lane,Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Black,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828139,Baby,2021-01-08 13:54:00,1137 Gunter Stree,Stray,Normal,Cat,Intact Male,10 years,Domestic Shorthair,Brown Tabby/White,2021-01-18 13:04:00,1/10/2011,Transfer,Partner,Intact Male,10 years,9 days 23:10:00,9,Not Adopted,TX,Austin 
828132,,2021-01-08 14:30:00,7200 Grand Canyon Drive,Stray,Normal,Dog,Intact Male,3 years,German Shepherd,Brown/Black,2021-01-11 18:06:00,1/8/2018,Return to Owner,,Intact Male,3 years,3 days 03:36:00,3,Not Adopted,TX,Austin 
828131,,2021-01-08 14:30:00,7200 Grand Canyon Drive,Stray,Normal,Dog,Intact Female,3 years,German Shepherd,Black/Brown,2021-01-11 18:06:00,1/8/2018,Return to Owner,,Intact Female,3 years,3 days 03:36:00,3,Not Adopted,TX,Austin 
828129,,2021-01-08 13:11:00,11214 Amethy,Stray,Normal,Cat,Intact Male,2 years,Abyssinian mix,Brown/Black,2021-01-12 16:03:00,1/8/2019,Adoption,,Neutered Male,2 years,4 days 02:52:00,4,A,TX,Austin 
828125,Polvoron,2021-01-08 12:07:00,2411 Lakehurst Drive,Stray,Sick,Cat,Neutered Male,10 years,Domestic Shorthair,Blue Tabby/White,2021-01-13 16:34:00,1/8/2011,Transfer,Partner,Neutered Male,10 years,5 days 04:27:00,5,Not Adopted,TX,Austin 
828124,Obi,2021-01-08 11:42:00,8413 Forest Heights Lane,Stray,Sick,Cat,Neutered Male,10 years,Domestic Shorthair,Black,2021-01-08 15:08:00,6/8/2010,Return to Owner,Field,Neutered Male,10 years,0 days 03:26:00,0,Not Adopted,TX,Austin 
828117,*Icee,2021-01-08 08:33:00,18005 Basket Flower Bend,Stray,Normal,Dog,Intact Female,1 year,Border Collie Mix,White,2021-01-13 17:50:00,1/8/2020,Adoption,,Spayed Female,1 year,5 days 09:17:00,5,,TX,Travis 
828116,,2021-01-08 08:28:00,11026 Crossland Drive,Wildlife,Sick,Other,Unknown,1 year,Fox,Brown/Black,2021-01-08 09:44:00,1/8/2020,Euthanasia,Rabies Risk,Unknown,1 year,0 days 01:16:00,0,Not Adopted,TX,Austin 
828113,Ellie,2021-01-07 15:47:00,5700 Blue Bluff Road,Stray,Normal,Dog,Intact Female,4 years,German Shepherd Mix,Black/Brown,2021-02-04 14:31:00,1/7/2017,Adoption,,Spayed Female,4 years,27 days 22:44:00,27,C,TX,Austin 
828112,Sunni Hope,2021-01-07 15:57:00,780 Bastrop Highway,Stray,Normal,Dog,Spayed Female,3 years,Doberman Pinsch Mix,Black/Tan,2021-01-20 16:32:00,1/7/2018,Transfer,Partner,Spayed Female,3 years,13 days 00:35:00,13,Not Adopted,TX,Austin 
828111,Plume,2021-01-07 15:48:00,,Owner Surrender,Normal,Cat,Spayed Female,5 years,Domestic Longhair,White/Black,2021-02-04 09:31:00,8/7/2015,Adoption,Foster,Spayed Female,5 years,27 days 17:43:00,27,C,TX,Austin 
828109,Layla,2021-01-07 14:54:00,360 And Bee Cave,Stray,Normal,Dog,Spayed Female,2 years,Basenji Mix,Black/White,2021-01-13 17:38:00,1/7/2019,Return to Owner,,Spayed Female,2 years,6 days 02:44:00,6,Not Adopted,TX,Austin 
828108,*Phife,2021-01-07 14:54:00,7202 Bethune Avenue,Stray,Normal,Dog,Intact Male,1 year,Pit Bull,Brown Brindle/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828107,Luna,2021-01-07 14:35:00,12500 Old San Antonio Road,Stray,Normal,Dog,Spayed Female,4 years,Great Dane Mix,Black/White,2021-01-07 17:18:00,1/7/2017,Return to Owner,,Spayed Female,4 years,0 days 02:43:00,0,Not Adopted,TX,Travis 
828106,Asher,2021-01-07 14:35:00,12500 Old San Antonio Road,Stray,Normal,Dog,Neutered Male,1 year,Labrador Retriever Mix,Black/White,2021-01-07 17:19:00,1/7/2020,Return to Owner,,Neutered Male,1 year,0 days 02:44:00,0,Not Adopted,TX,Travis 
828102,Rosa,2021-01-07 12:55:00,Coronado Hill Drive,Stray,Normal,Dog,Intact Female,2 years,Pit Bull,Brown Brindle,2021-01-08 16:08:00,1/7/2019,Return to Owner,,Intact Female,2 years,1 days 03:13:00,1,Not Adopted,TX,Austin 
828100,Neme,2021-01-08 10:10:00,8712 Old Manor Road,Stray,Normal,Dog,Intact Male,1 month,Chihuahua Shorthair,Black,2021-01-20 15:56:00,11/8/2020,Adoption,,Neutered Male,2 months,12 days 05:46:00,12,B,TX,Austin 
828098,Bentley,2021-01-07 12:55:00,Coronado Hill Drive,Stray,Normal,Dog,Neutered Male,2 years,Pit Bull,Gray/White,2021-01-08 16:07:00,1/7/2019,Return to Owner,,Neutered Male,2 years,1 days 03:12:00,1,Not Adopted,TX,Austin 
828093,Storm,2021-01-07 11:57:00,,Owner Surrender,Normal,Cat,Spayed Female,9 years,Domestic Shorthair,Blue Tabby/White,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828092,*Oates,2021-01-07 11:52:00,13508 Moura Cove,Wildlife,Normal,Bird,Unknown,1 year,Parakeet,Green/Yellow,2021-01-19 10:46:00,1/7/2020,Adoption,Foster,Unknown,1 year,11 days 22:54:00,11,B,TX,Austin 
828091,*Hall,2021-01-07 11:52:00,13508 Moura Cove,Wildlife,Normal,Bird,Unknown,1 year,Parakeet,Green/Yellow,2021-01-19 10:46:00,1/7/2020,Adoption,Foster,Unknown,1 year,11 days 22:54:00,11,B,TX,Austin 
828090,*Zeus,2021-01-07 10:53:00,12506 Burlywood Trail,Stray,Normal,Cat,Intact Male,4 years,Domestic Longhair,Black,2021-01-16 13:35:00,1/7/2017,Adoption,Foster,Neutered Male,4 years,9 days 02:42:00,9,B,TX,Austin 
828089,Terrance,2021-01-07 10:54:00,Outside Jurisdictio,Owner Surrender,Medical,Cat,Neutered Male,8 months,Domestic Shorthair,White/Brown,2021-01-12 10:57:00,5/7/2020,Return to Owner,,Neutered Male,8 months,5 days 00:03:00,5,Not Adopted,,diction
828082,*Falcor,2021-01-07 07:22:00,11707 Maha Loop in Mustang Ridge,Stray,Injured,Dog,Intact Male,2 years,Anatol Shepherd Mix,Tan,2021-01-14 16:36:00,1/7/2019,Adoption,,Neutered Male,2 years,7 days 09:14:00,7,B,TX, Ridge 
828076,*Momo,2021-01-06 17:59:00,,Owner Surrender,Normal,Cat,Intact Female,6 months,Domestic Shorthair,Black/White,2021-01-24 11:12:00,7/7/2020,Adoption,,Spayed Female,6 months,17 days 17:13:00,17,C,TX,Austin 
828075,*Odessa,2021-02-01 15:44:00,4600 Muelle,Owner Surrender,Normal,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black,2021-02-01 14:12:00,1/6/2020,Adoption,,Spayed Female,1 year,-1 days +22:28:00,-1,,TX,Austin 
828074,*Buzzbee,2021-01-06 15:55:00,11103 Bruneau Trail,Stray,Normal,Other,Neutered Male,1 year,Rabbit Sh,White/Gray,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828073,*Ernest,2021-01-06 15:55:00,11103 Bruneau Trail,Stray,Normal,Other,Intact Male,1 year,Rabbit Sh,Black/White,2021-01-12 12:37:00,1/6/2020,Adoption,,Intact Male,1 year,5 days 20:42:00,5,,TX,Austin 
828072,*Gopher,2021-01-06 15:37:00,14333 Martin Lane,Stray,Normal,Dog,Intact Male,2 months,Labrador Retriever/Pointer,Black/White,2021-01-17 14:50:00,10/22/2020,Transfer,Partner,Intact Male,2 months,10 days 23:13:00,10,Not Adopted,TX,Travis 
828070,*Tucker,2021-01-06 13:35:00,2510 Baxter Drive,Stray,Normal,Dog,Intact Male,2 months,Labrador Retriever Mix,Black/White,2021-01-12 17:49:00,10/22/2020,Adoption,,Neutered Male,2 months,6 days 04:14:00,6,B,TX,Austin 
828068,Binky,2021-01-06 13:03:00,2125 West Ben White Boulevard,Public Assist,Normal,Dog,Intact Female,2 years,Miniature Poodle/Maltese,Black,2021-01-07 12:22:00,1/6/2019,Return to Owner,,Intact Female,2 years,0 days 23:19:00,0,Not Adopted,TX,Austin 
828067,,2021-01-06 13:55:00,8718 Fm 812,Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair,Cream/Gold,2021-01-11 13:20:00,1/6/2019,Transfer,Partner,Intact Male,2 years,4 days 23:25:00,4,Not Adopted,TX,Travis 
828066,,2021-01-06 13:55:00,8718 Fm 812,Stray,Normal,Dog,Intact Male,2 years,Papillon/Chihuahua Longhair,White/Tricolor,2021-01-08 11:56:00,1/6/2019,Transfer,Partner,Intact Male,2 years,1 days 22:01:00,1,Not Adopted,TX,Travis 
828065,Elliot,2021-01-06 13:03:00,2125 West Ben White Boulevard,Public Assist,Normal,Dog,Intact Male,2 years,Miniature Poodle/Maltese,Black,2021-01-07 12:23:00,1/6/2019,Return to Owner,,Intact Male,2 years,0 days 23:20:00,0,Not Adopted,TX,Austin 
828063,Rex,2021-01-06 13:48:00,901 West Ben White Service Road,Public Assist,Normal,Dog,Neutered Male,3 years,Chihuahua Shorthair,Brown/Tan,2021-01-16 11:11:00,1/6/2018,Return to Owner,,Neutered Male,3 years,9 days 21:23:00,9,Not Adopted,TX,Austin 
828061,Sally,2021-01-06 13:48:00,901 West Ben White Service Road,Public Assist,Normal,Dog,Intact Female,2 years,Lhasa Apso/Miniature Poodle,Gray/Black,2021-01-16 11:12:00,1/6/2019,Return to Owner,,Intact Female,2 years,9 days 21:24:00,9,Not Adopted,TX,Austin 
828059,*Bernadette,2021-01-06 12:28:00,Brook Valley Drive And Crystalbrook Drive,Stray,Normal,Dog,Intact Female,5 years,German Shepherd Mix,Sable,,,,,,,NaT,New intake,Not Adopted,TX,Austin 
828057,,2021-01-06 09:53:00,109 Denso,Stray,Nursing,Other,Unknown,1 day,Hamster,Tan,2021-01-07 09:53:00,1/5/2021,Transfer,Partner,Unknown,2 days,1 days 00:00:00,1,Not Adopted,TX,Austin 
828056,,2021-01-06 09:53:00,109 Denso,Stray,Nursing,Other,Unknown,1 day,Hamster,Tan,2021-01-07 09:53:00,1/5/2021,Transfer,Partner,Unknown,2 days,1 days 00:00:00,1,Not Adopted,TX,Austin 
828055,,2021-01-06 09:53:00,109 Denso,Stray,Nursing,Other,Unknown,1 day,Hamster,Tan,2021-01-07 09:54:00,1/5/2021,Transfer,Partner,Unknown,2 days,1 days 00:01:00,1,Not Adopted,TX,Austin 
828054,,2021-01-06 09:53:00,109 Denso,Stray,Nursing,Other,Unknown,1 day,Hamster,Tan,2021-01-07 09:54:00,1/5/2021,Transfer,Partner,Unknown,2 days,1 days 00:01:00,1,Not Adopted,TX,Austin 
828053,,2021-01-06 09:53:00,109 Denso,Stray,Nursing,Other,Unknown,1 day,Hamster,Tan,2021-01-07 09:54:00,1/5/2021,Transfer,Partner,Unknown,2 days,1 days 00:01:00,1,Not Adopted,TX,Austin 
828052,,2021-01-06 09:53:00,109 Denso,Stray,Nursing,Other,Unknown,1 day,Hamster,Tan,2021-01-07 09:54:00,1/5/2021,Transfer,Partner,Unknown,2 days,1 days 00:01:00,1,Not Adopted,TX,Austin 
828051,,2021-01-06 09:53:00,109 Denso,Stray,Nursing,Other,Unknown,1 day,Hamster,Tan,2021-01-07 09:55:00,1/5/2021,Transfer,Partner,Unknown,2 days,1 days 00:02:00,1,Not Adopted,TX,Austin 
